attr0,attr1,attr2,attr3,cls
9.45433923359,-3.50868015089,0.863087535936,0.0013542993529,0
-8.76917510054,-2.08163757063,0.806353349859,0.844853945801,1
5.80244050873,-6.79756254714,0.479301445464,0.317083641735,0
7.85741724499,-7.03918475999,0.509027914405,0.563513284599,0
6.34751468595,-4.48631069282,0.519551291774,0.177644190608,0
5.00881245141,-5.31129992058,0.64572538284,0.0162841176272,0
4.60945801573,-7.76372286164,0.701855635635,0.93010625795,0
6.0970685169,-7.57052666803,0.0971824339111,0.400703193478,0
6.41154005157,-6.4121306368,0.0438130212906,0.35682706571,0
-9.13153828783,-3.3012053789,0.435012228251,0.123009343801,1
7.65406048128,-5.92933212512,0.575960401973,0.829671173067,0
-7.30831540398,-1.13174309303,0.902003958344,0.0331325628679,1
6.69334506598,-5.5272015314,0.381729878242,0.229444838966,0
5.7070781101,-4.30034357933,0.138778332043,0.97126273409,0
-6.50177037176,-5.0387721928,0.583922275709,0.096742196127,1
6.26093846227,-6.44541649137,0.115455556163,0.673320143331,0
-10.9580319687,-4.28719173245,0.452373033085,0.930855358766,1
-11.0413887835,-1.8179892,0.649550292924,0.398511197898,1
8.18195970665,-6.81103773572,0.972380109119,0.849685475849,0
6.62584121691,-7.50842028579,0.910671506217,0.627158906218,0
-8.10632827365,-0.9715795374,0.707623708175,0.886046946696,1
6.70929816696,-7.00135620299,0.806300641428,0.895182524911,0
-11.1284610846,-0.227146067024,0.241798566615,0.0790858048366,1
-8.36149550752,-2.11714003505,0.127537343902,0.702534699413,1
-8.1974485983,-4.7911538758,0.934844989603,0.686173940702,1
-7.1869511346,-1.43749806418,0.699794687033,0.673877106694,1
-9.72829472257,-4.38603495269,0.352412928979,0.908458122952,1
7.85532125362,-9.02576464105,0.249368463291,0.935738916693,0
-7.21709472517,-4.27687882183,0.395750210542,0.800436428069,1
8.26451833512,-4.01549495086,0.258945098338,0.192582299379,0
8.63879010602,-7.30069956252,0.14647016605,0.990374097029,0
9.29854618609,-8.96889451051,0.144037162858,0.885935301332,0
-7.64855628345,-4.12921325005,0.741441398429,0.217624819419,1
8.43946278753,-6.79022862699,0.817542076014,0.531967410857,0
-9.31507354499,-1.31942872016,0.319478763789,0.820618790994,1
-11.5923810232,-5.14192682895,0.0507091790199,0.597281127714,1
7.10904224658,-7.13085499369,0.897912995558,0.924367170582,0
-7.95742854166,-3.35082572374,0.608653620146,0.286785589296,1
-12.4996675895,-1.30301635365,0.992696142776,0.832296133027,1
-9.0098668535,-3.8305281405,0.785814514619,0.640779172767,1
5.54839526786,-5.43832356754,0.975024200268,0.777010668284,0
-10.9821832373,-2.34576384279,0.329724817081,0.735770376581,1
5.22558111639,-4.28473625683,0.230532129959,0.524832542554,0
-8.46164063342,-2.62280196239,0.32924180148,0.499733622129,1
-7.18270822038,-2.64666583686,0.744564957761,0.806307778963,1
-9.4441796833,-2.6239866625,0.885962257819,0.191488496452,1
7.32970728296,-9.06748938679,0.405467971861,0.330736016274,0
6.61341629,-3.01110003497,0.349711194196,0.298913681472,0
-10.7804872556,-4.17528762775,0.312926135807,0.846404660946,1
6.33322883282,-6.35234017962,0.707627234852,0.295469639794,0
-12.5967022928,-4.08220525678,0.0602468849324,0.592240202319,1
-6.55228585449,-4.21212036923,0.180025750518,0.753743338568,1
-12.2511298226,-3.55311496532,0.65494051608,0.872335163738,1
6.92096574262,-10.4896525822,0.207360033917,0.530921985065,0
-7.66619707042,-2.28577906021,0.625796253214,0.905274234776,1
7.09782154954,-7.04899257192,0.612398895585,0.0951760386763,0
-10.4304168107,-2.00252589082,0.821043488066,0.159570737343,1
-9.41685883173,-2.82502172714,0.611537371906,0.787204645556,1
6.05314576388,-7.02055790363,0.105386768792,0.656241625266,0
